id,reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods
3313,"No explicit year, mileage, or condition; mentions VF6 promotions;",VinFast,VF6,,,,,,False
3314,"No explicit year, mileage, or condition; mentions VF5 promotions;",VinFast,VF5,,,,,,False
3075,"Brand inferred from the title 'VinFast VF 3 màu Hồng bản tc2' -> brand: VinFast. Car model inferred from the title portion 'VF3'. Year: Not explicitly mentioned, returning null. Mileage: Not explicitly mentioned, returning null. Condition: Not explicitly mentioned, returning null. Battery status: Not explicitly mentioned, returning null. Accident status: Not explicitly mentioned, returning null. Aftermarket mods: Not explicitly mentioned, returning false.",VinFast,VF3,,,,,,False
3076,"Title contains 'VinFast Limo Green 2025' -> brand: VinFast, car_model: Limo, year: 2025. Mileage: Not explicitly mentioned, returning null. Other fields: Not explicitly mentioned, returning null. Aftermarket mods: Not explicitly mentioned, returning false.",VinFast,Limo,2025.0,,,,,False
3077,"Title 'VinFast VF7 2025' -> brand: VinFast, car_model: VF7, year: 2025. Other fields: Not explicitly mentioned, returning null. Aftermarket mods: Not explicitly mentioned, returning false.",VinFast,VF7,2025.0,,,,,False
3078,"Title 'VinFast Limo Green màu Trắng' -> brand: VinFast, car_model: Limo. Year: Not stated, returning null. Other fields: Not explicitly mentioned, returning null. Aftermarket mods: Not explicitly mentioned, returning false.",VinFast,Limo,,,,,,False
3079,"Title 'VinFast VF6 hỗ trợ 100% phí trước bạ' -> brand: VinFast, car_model: VF6. Year: Not stated, returning null. Mileage: Not stated, returning null. Other fields: Not explicitly mentioned, returning null. Aftermarket mods: Not explicitly mentioned, returning false.",VinFast,VF6,,,,,,False
3080,"Title 'VinFast VF3 2025 hỗ trợ giá cực tốt' -> brand: VinFast, car_model: VF3, year: 2025. Other fields: Not explicitly mentioned, returning null. Aftermarket mods: Not explicitly mentioned, returning false.",VinFast,VF3,2025.0,,,,,False
3081,"Title 'Ban xe E34' -> car_model: E34. Brand not explicitly stated in text, returning null for brand. Other fields: Not explicitly mentioned, returning null. Aftermarket mods: Not explicitly mentioned, returning false.",,E34,,,,,,False
3082,"Title 'VF 3 – Nhỏ gọn, chất chơi...' -> brand: VinFast, car_model: VF3. Year: Not stated, returning null. Other fields: Not explicitly mentioned, returning null. Aftermarket mods: Not explicitly mentioned, returning false.",VinFast,VF3,,,,,,False
3083,"Title 'VinFast VF3 2025 - 2700 km' -> brand: VinFast, car_model: VF3, year: 2025, mileage: 2700. Mods: Explicit modifications listed ('Đã lên mâm Oz Sport', 'Phim cách nhiệt', 'Dán decal...','Lót full sàn').",VinFast,VF3,2025.0,2700.0,,,,True
3084,"Title 'VinFast VF5 2025 Plus - 15000 km' -> brand: VinFast, car_model: VF5, year: 2025, mileage: 15000. Other fields: Not explicitly mentioned, returning null. Aftermarket mods: Not explicitly mentioned, returning false.",VinFast,VF5,2025.0,15000.0,,,,False
3085,"Title 'Vinfast VFe34 2022 TIÊN PHONG - Thuê pin - 44000km' -> brand: VinFast, car_model: VFe34, year: 2022, mileage: 44000. Condition inferred from 'CHÍNH CHỦ ĐỨNG BÁN' as used. Modifications: 'phụ kiện đã gắn' indicates aftermarket. ",VinFast,VFe34,2022.0,44000.0,Đã qua sử dụng,,,True
3086,"Title 'VinFast VF3 2022 - 10000 km' -> brand: VinFast, car_model: VF3, year: 2022, mileage: 10000. Text includes 'đã độ full 100tr' indicating aftermarket modifications.",VinFast,VF3,2022.0,10000.0,Đã qua sử dụng,,,True
3087,"Title 'VF8 Lux Plus 24 - Mua Pin - Xe Cty XHĐ' and description 'VF8 Lux Plus 2024' -> brand: VinFast, car_model: VF8, year: 2024, mileage: 11600. Mods: No explicit aftermarket modifications listed.",VinFast,VF8,2024.0,11600.0,,,,False
3088,"Title 'VinFast VF 6 Xám' -> brand: VinFast, car_model: VF6. Year and mileage not stated, returning nulls.",VinFast,VF6,,,,,,False
3089,"Title 'VINFAST VF 6 CHỈ 150TR NHẬN XE' -> brand: VinFast, car_model: VF6. Year/mileage not stated, returning nulls.",VinFast,VF6,,,,,,False
3315,"Name includes '2025' and '4000km'; Desc mentions 'mua pin' and 'Đã dán phim 3M' and wrap; Therefore: imputed_year=2025; imputed_mileage_km=4000; imputed_condition=null (explicit condition not stated); battery_status=""Mua pin""; has_aftermarket_mods=true.",VinFast,VF3,2025.0,4000.0,,Mua pin,,True
3316,Title contains 'Mới' (new) and 'Mới Sạc Đầy' and mentions range; No explicit odometer. Treat as new: imputed_condition='Mới 100%'; thus imputed_mileage_km=0; imputed_year=null.,Volvo,EC40,,0.0,Mới 100%,,,False
3317,Desc shows '4700km' and 'like new'; 'đã trang bị film cách nhiệt' and 'hub' imply aftermarket additions; Year 2025 indicated in name. Therefore: imputed_year=2025; imputed_mileage_km=4700; imputed_condition='Đã qua sử dụng'; battery_status=null; has_aftermarket_mods=true.,VinFast,VF3,2025.0,4700.0,Đã qua sử dụng,,,True
3318,Title mentions 'LimoGreen 7 chỗ' and 'Sẵn xe giao ngay' with color options; No odometer or explicit condition; Therefore imputed_year=null; imputed_mileage_km=null; imputed_condition=null.,VinFast,Limo Green,,,,,,False
3319,Desc states 'mới 100%' explicitly; Therefore: imputed_year=null; imputed_mileage_km=0; imputed_condition='Mới 100%'; battery_status=null; is_accident_free=null; has_aftermarket_mods=null.,VinFast,VF5 Plus,,0.0,Mới 100%,,,False
3320,Desc mentions '2022' and '100000 km'; No explicit condition; Therefore imputed_year=2022; imputed_mileage_km=100000; imputed_condition=null.,VinFast,VFe34,2022.0,100000.0,,,,False
3321,Desc includes 'mới 100%'; Therefore: imputed_year=null; imputed_mileage_km=0; imputed_condition='Mới 100%'; battery_status=null; is_accident_free=null; has_aftermarket_mods=null.,VinFast,Limo Green,,0.0,Mới 100%,,,False
3322,Desc shows '2025' and '7.200 KM' mileage; Age/year 2025; Condition not explicitly stated; Therefore: imputed_year=2025; imputed_mileage_km=7200; imputed_condition=null.,VinFast,VF6 Plus,2025.0,7200.0,,,,False
3323,Desc lists '2023' and '12000 km'; No explicit condition; Therefore: imputed_year=2023; imputed_mileage_km=12000; imputed_condition=null.,VinFast,VF8 Plus,2023.0,12000.0,,,,False
3324,Desc lists '2022' and '51000 km'; No explicit condition; Therefore: imputed_year=2022; imputed_mileage_km=51000; imputed_condition=null.,VinFast,VF8 Eco 2022 Plus,2022.0,51000.0,,,,False
3325,Desc indicates '2025' and EC VAN details; No odometer given; Therefore: imputed_year=2025; imputed_mileage_km=null; imputed_condition=null.,VinFast,EC VAN,2025.0,,,,,False
3326,Name includes 'New 100%'; Therefore: imputed_year=null; imputed_mileage_km=0; imputed_condition='Mới 100%'; battery_status=null; is_accident_free=null; has_aftermarket_mods=null.,VinFast,VF3,,0.0,Mới 100%,,,False
3327,Description shows '2025- XE MỚI- ĐƯA TRƯỚC 0 ĐỒNG' and 'VF5'; Therefore: imputed_year=2025; imputed_mileage_km=0; imputed_condition='Mới 100%'; battery_status=null; is_accident_free=null; has_aftermarket_mods=null.,VinFast,VF5,2025.0,0.0,Mới 100%,,,False
3328,Desc shows 'Limo Green Trắng' and marketing for 2025; Therefore: imputed_year=2025; imputed_mileage_km=null; imputed_condition=null.,VinFast,Limo Green,2025.0,,,,,False
3329,Desc lists '2023' and '33000 km'; No explicit condition; Therefore: imputed_year=2023; imputed_mileage_km=33000; imputed_condition=null.,VinFast,VF8 Lux,2023.0,33000.0,,,,False
3330,Có cụm 'MỚI 100% - CHƯA BÓC TEM' trong mô tả.,VinFast,VF3,,0.0,Mới 100%,,,False
3331,Có cụm 'New 100% ✅' trong mô tả.,VinFast,VF7,,0.0,Mới 100%,,,False
3332,Bao gồm 'Odo: 9.000 km' và 'như mới sơn rin 100%' trong mô tả.,VinFast,VF3,2025.0,9000.0,Mới 100%,,True,False
3333,Có năm sản xuất 2025 trong mô tả.,VinFast,Limo Green,2025.0,,,,,False
3334,Có năm sản xuất 2024 và '24000 km' được đề cập trong mô tả.,VinFast,VF3,2024.0,24000.0,,Thuê pin,,False
3335,"Không có năm sản xuất, quãng đường hoặc tình trạng được nêu một cách rõ ràng.",BYD,ATTO 3,,,,,,False
3336,Chỉ có 'VF 3' mà không có dữ liệu bổ sung.,VinFast,VF3,,,,,,False
3337,"Không có dữ liệu về năm, quãng đường hoặc tình trạng.",BYD,ATTO 2,,,,,,False
3338,"Không có dữ liệu về năm, quãng đường hoặc tình trạng từ mô tả.",VinFast,Limo Green,,,,,,False
3339,"Không có dữ liệu về năm, quãng đường hoặc tình trạng từ mô tả.",VinFast,Minio Green,,,,,,False
3340,Có năm sản xuất 2024 và mô tả cho xe như mới: 'một chủ chạy đúng 11000km xe như mới',VinFast,VF5 Plus,2024.0,11000.0,Mới 100%,,,False
3341,Năm sản xuất: 2023 và mô tả cho xe đã thanh lý; có phrase 'Mua Pin SDI' và 'Không đâm đụng',VinFast,VF8 ECO,2023.0,46500.0,Đã qua sử dụng,Mua pin,True,False
3342,"Có từ 'từ mới' và liệt kê modification như 'bọc ghế', 'thay loa' - cho thấy có aftermarket mods",VinFast,VF3,,,Mới 100%,,,True
3343,"Có cụm 'XE MỚI 100%, GIAO NGAY!' trong mô tả",VinFast,Limo Green,,,Mới 100%,,,False
3344,Có cụm 'VF3 mới' cho thấy xe mới,VinFast,VF3,,,Mới 100%,,,False
3345,"Brand inferred from Name: 'VINFAST' -> 'VinFast'. Car model inferred from Name: 'VF5 2025 Plus'. imputed_year inferred from '2025' in the Name. Not explicitly mentioned, returning null for mileage, imputed_condition, battery_status, is_accident_free, and has_aftermarket_mods.",VinFast,VF5 2025 Plus,2025.0,,,,,True
3346,"Brand inferred from Name: 'Bestune Xiaoma' -> 'Bestune'. Car model inferred as 'Xiaoma'. imputed_year inferred from '2025' in the Name. Not explicitly mentioned, returning null for mileage, imputed_condition, battery_status, is_accident_free, and has_aftermarket_mods.",Bestune,Xiaoma,2025.0,,,,,False
3347,"Brand inferred from Name: 'BESTUNE XIAOMA' -> 'Bestune'. Car model inferred as 'Xiaoma'. imputed_year inferred from '2025' in the Name. Not explicitly mentioned, returning null for mileage, imputed_condition, battery_status, is_accident_free, and has_aftermarket_mods.",Bestune,Xiaoma,2025.0,,,,,False
3348,"Brand inferred from Name: 'VinFast'. Car model inferred from Name: 'VF8S'. imputed_year inferred from 'năm sản xuất 2024' in Desc. Phrases: 'năm sản xuất 2024' -> year 2024. Mileage inferred from 'odo 26 km'. Not explicitly mentioned for other fields, returning null where applicable.",VinFast,VF8S,2024.0,26.0,,,,False
3349,"Brand inferred from Name: 'BESTUNE XIAOMA' -> 'Bestune'. Car model inferred as 'Xiaoma'. imputed_year inferred from '2025'. Not explicitly mentioned, returning null for mileage, imputed_condition, battery_status, is_accident_free, and has_aftermarket_mods.",Bestune,Xiaoma,2025.0,,,,,False
3350,"Brand inferred from Name: 'Xe Điện 2025 XIAOMA' implies model 'Xiaoma' with year 2025. Not explicitly mentioned, returning null for mileage, imputed_condition, battery_status, is_accident_free, and has_aftermarket_mods.",Bestune,Xiaoma,2025.0,,,,,False
3351,"Brand inferred from Name: 'VinFast'. Car model inferred as 'VF5 Plus'. imputed_year inferred from '2025'. Not explicitly mentioned, returning null for mileage, imputed_condition, battery_status, is_accident_free, and has_aftermarket_mods.",VinFast,VF5 Plus,2025.0,,,,,False
3352,"Brand inferred from Name: 'VinFast'. Car model inferred as 'VF5 Plus'. imputed_year inferred from '2024'. Mileage not explicit. Accident status explicitly stated as 'không đâm đụng' and 'không ngập nước' -> is_accident_free = true. Others: mileage, imputed_condition, battery_status, has_aftermarket_mods not explicitly mentioned.",VinFast,VF5 Plus,2024.0,,,,True,False
3353,"Brand inferred from Name: 'GEELY' -> 'Geely'. Car model inferred as 'EX5'. imputed_year not explicitly stated. Not explicitly mentioned, returning null for mileage, imputed_condition, battery_status, is_accident_free, and has_aftermarket_mods.",Geely,EX5,,,,,,False
3354,"Brand inferred from Name: 'VinFast'. Car model inferred as 'VF5 Plus'. imputed_year inferred from '2025'. Not explicitly mentioned, returning null for mileage, imputed_condition, battery_status, is_accident_free, and has_aftermarket_mods.",VinFast,VF5 Plus,2025.0,,,,,False
3355,"Brand inferred from Name: 'VinFast'. Car model inferred as 'VF9 2024 Plus'. imputed_year inferred from '2024'. Mileage explicit: '4000 km'. Not explicitly mentioned for other fields, returning null for imputed_condition, battery_status, is_accident_free, and has_aftermarket_mods.",VinFast,VF9 2024 Plus,2024.0,4000.0,,,,False
3356,"Brand inferred from Name: 'Vinfast VF5 Plus 2024' -> 'VinFast'. Car model inferred as 'VF5 Plus'. imputed_year inferred from '2024'. Mileage not explicit (text shows '2v5km' which is not a clear numeric value), returning null for mileage. Battery status explicitly stated as 'Mua pin' -> battery_status = 'Mua pin'. Other fields null.",VinFast,VF5 Plus,2024.0,,,Mua pin,,False
3357,Brand inferred from Name: 'VinFast'. Car model inferred as 'VF 3'. imputed_year inferred from '2024'. Mileage not stated. Battery status explicitly stated as 'Thuê pin' -> battery_status = 'Thuê pin'. Other fields null.,VinFast,VF 3,2024.0,,,Thuê pin,,False
3358,Brand inferred from Name: 'VinFast'. Car model inferred as 'VF5 Plus'. imputed_year inferred from '2024'. Mileage explicit: '24000 km'. Explicit statement: 'KHÔNG đâm đụng' and 'KHÔNG ngập nước' -> is_accident_free = true. Other fields null.,VinFast,VF5 Plus,2024.0,24000.0,,,True,False
3359,"Brand inferred from Name: 'VinFast'. Car model inferred as 'VF8 Eco'. imputed_year inferred from 'VF8 2025' in Desc. Not explicitly mentioned for mileage, condition, battery_status, or aftermarket mods. The phrase '2 cầu 1 tỷ 049tr' supports year 2025 but not mileage/condition.",VinFast,VF8 Eco,2025.0,,,,,False
3375,"Brand inferred from overall VinFast context; Model inferred from 'VF5' in the Name 'VF5 TRẢ TRC 0Đ +HỖ TRỢ VAY TỐI ĐA BAO ĐẬU + KM TỐT'. No explicit year, mileage, or condition information in text; 'Not explicitly mentioned, returning null' for imputed_year and imputed_mileage_km, and imputed_condition. Battery status, accident status, and aftermarket mods not stated.",VinFast,VF5,,,,,,False
3376,"Model inferred from 'VF7' in the Name 'VỚI 150TR NHẬN NGAY XE VF7 - BAO NỢ XẤU, HT VAY'. No year/mileage provided in text; 'Not explicitly mentioned, returning null' for imputed_year and imputed_mileage_km. No explicit aftermarket mods mentioned.",VinFast,VF7,,,,,,False
3377,"Model inferred from 'VF9' in the Name 'VF9 – UÚ ĐÃI 3 NĂM SẠC MIỄN PHÍ, BAO HS KHÓ'. No explicit year or mileage; 'Not explicitly mentioned, returning null' for imputed_year and imputed_mileage_km. No explicit aftermarket mods stated.",VinFast,VF9,,,,,,False
3378,"Model inferred from 'VF5' in the Name 'VF5 TRẢ TRƯỚC 0 ĐỒNG, BAO ĐẬU HỒ SƠ, NHIỀU KM'. Mileage is not given as a specific number (text says 'NHIỀU KM'); 'Not explicitly mentioned, returning null' for imputed_mileage_km. Year not stated; null. No explicit aftermarket mods mentioned.",VinFast,VF5,,,,,,False
3379,"Model inferred from 'VF5' in the Name '✅ VINFAST LIMO GREEN 100 TR NHẬN XE XUẤT ƯU TIÊN'. Model VF5; Brand VinFast. No explicit year or mileage; 'Not explicitly mentioned, returning null' for imputed_year and imputed_mileage_km.",VinFast,VF5,,,,,,False
3380,"Model inferred as 'Limo' from 'LIMO 7 CHỖ RỘNG RÃI...'. Brand VinFast implied. No explicit year or mileage; 'Not explicitly mentioned, returning null' for imputed_year and imputed_mileage_km. Aftermarket mods not specified; treat as null.",VinFast,Limo,,,,,,False
3381,"Model inferred from 'VF5' in the Name '✅ VINFAST VF5 KÈM PIN ĐỦ MÀU...'. No explicit year/mileage; 'Not explicitly mentioned, returning null' for imputed_year and imputed_mileage_km.",VinFast,VF5,,,,,,False
3382,"Model inferred from 'VF3' in the Name 'VF3 TRẢ TRƯỚC 45TR, KHÔNG CẦN CHỨNG MINH THU NHẬP'. No explicit year; 'Not explicitly mentioned, returning null' for imputed_year. Mileage not clearly stated as a numeric value; null.",VinFast,VF3,,,,,,False
3383,"Model inferred from 'VF5' in the Name 'VF5 TRẢ TRƯỚC 0 ĐỒNG, BAO ĐẬU HỒ SƠ, NHIỀU KM'. Mileage not numeric; 'Not explicitly mentioned, returning null' for imputed_mileage_km. Year not stated; null.",VinFast,VF5,,,,,,False
